slug,nu,solver,form_a,form_b,pearson,spearman
ALL_W_14-25_mrc2,8,anderson,poly4-goff,poly2-gscalar,0.9831233507465506,0.9774949143529376
ALL_W_14-25_mrc2,8,anderson,poly4-goff,poly2-gvarying,0.9842398729246372,0.9789441042864918
ALL_W_14-25_mrc2,8,anderson,poly4-goff,poly3-goff,0.9995847446443038,0.9993102081666336
ALL_W_14-25_mrc2,8,anderson,poly4-goff,poly3-gscalar,0.9862276997403255,0.9813417579909247
ALL_W_14-25_mrc2,8,anderson,poly4-goff,poly3-gvarying,0.9874527795646749,0.9829731156768362
ALL_W_14-25_mrc2,8,anderson,poly4-goff,poly4-goff,1.0,0.9999999999999999
ALL_W_14-25_mrc2,8,anderson,poly4-goff,poly4-gscalar,0.9865149538471412,0.9818870070810265
ALL_W_14-25_mrc2,8,anderson,poly4-goff,poly4-gvarying,0.9850557806743879,0.9789560188727046
ALL_W_14-25_mrc2,8,anderson,poly4-goff,poly5-goff,0.9998403446435034,0.9996927290924095
ALL_W_14-25_mrc2,8,anderson,poly4-goff,poly5-gscalar,0.9861582924451127,0.9816913570337444
ALL_W_14-25_mrc2,8,anderson,poly4-goff,poly5-gvarying,0.9857224532221156,0.9806619994933164
ALL_W_14-25_mrc2,8,anderson,poly4-goff,poly6-goff,0.999809147278147,0.9996199874081635
ALL_W_14-25_mrc2,8,anderson,poly4-goff,poly6-gscalar,0.9858209394880432,0.9811153808528835
ALL_W_14-25_mrc2,8,anderson,poly4-goff,poly6-gvarying,0.9852420624675455,0.9800283316318467
ALL_W_14-25_mrc2,8,anderson,poly4-goff,spline3-goff,0.9992613623081004,0.9988753257698703
ALL_W_14-25_mrc2,8,anderson,poly4-goff,spline3-gscalar,0.9857450448137884,0.9807924328581711
ALL_W_14-25_mrc2,8,anderson,poly4-goff,spline3-gvarying,0.9864859385052859,0.9813386225735004
ALL_W_14-25_mrc2,8,anderson,poly4-goff,spline4-goff,0.9998057887238502,0.9996413082466493
ALL_W_14-25_mrc2,8,anderson,poly4-goff,spline4-gscalar,0.9864251828335524,0.981743091421247
ALL_W_14-25_mrc2,8,anderson,poly4-goff,spline4-gvarying,0.9846231901130291,0.9781966207725166
ALL_W_14-25_mrc2,8,anderson,poly4-goff,spline5-goff,0.9997319579646328,0.9995133832157342
ALL_W_14-25_mrc2,8,anderson,poly4-goff,spline5-gscalar,0.9860812407753397,0.9815195361588877
ALL_W_14-25_mrc2,8,anderson,poly4-goff,spline5-gvarying,0.985302977425199,0.9797568044828943
ALL_W_14-25_mrc2,8,anderson,poly4-goff,spline6-goff,0.9996791870014337,0.9994569457020951
ALL_W_14-25_mrc2,8,anderson,poly4-goff,spline6-gscalar,0.9858031057829097,0.9810611381314415
ALL_W_14-25_mrc2,8,anderson,poly4-goff,spline6-gvarying,0.9851353859788206,0.9794517283675009
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,poly2-goff,0.9837438176189082,0.9772820195098213
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,poly2-gscalar,0.9975283622841294,0.9960431032104166
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,poly2-gvarying,0.9977622850097532,0.9963456709918704
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,poly3-goff,0.9855854591421406,0.980710284921652
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,poly3-gscalar,0.9996463664077232,0.9994541238264131
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,poly3-gvarying,0.9991058785312306,0.9985075413059892
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,poly4-goff,0.9865149538471412,0.9818870070810265
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,poly4-gscalar,1.0,0.9999999999999999
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,poly4-gvarying,0.999000181029742,0.9979961547240705
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,poly5-goff,0.9862049850551844,0.9813050736070594
