slug,nu,solver,form_a,form_b,pearson,spearman
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,poly5-gvarying,0.9999101825704595,0.9997727891370712
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,poly6-goff,0.9939012685469386,0.9929137206116248
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,poly6-gscalar,0.9997296785529861,0.9993813565613323
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,poly6-gvarying,0.9998700212346879,0.9996700568327107
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,spline3-goff,0.9940535719690506,0.9926055236985429
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,spline3-gscalar,0.999738532952964,0.9992141353651834
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,spline3-gvarying,0.9997936585854903,0.9994735906740067
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,spline4-goff,0.994239551181324,0.9928972234532603
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,spline4-gscalar,0.9998751251304384,0.9996265643242953
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,spline4-gvarying,0.9999514735329761,0.9998680227330843
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,spline5-goff,0.9938797728869635,0.9929864580825953
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,spline5-gscalar,0.9997268435307564,0.9993528614696119
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,spline5-gvarying,0.9998698470381526,0.9996565591576853
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,spline6-goff,0.9938849551435832,0.9929294678991545
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,spline6-gscalar,0.9997234946132207,0.9993453627612645
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,spline6-gvarying,0.9998678820770545,0.9996550594160157
Po10_M_14-25_mrc2,8,anderson,poly5-goff,poly2-goff,0.9980824385459616,0.9970417595569165
Po10_M_14-25_mrc2,8,anderson,poly5-goff,poly2-gscalar,0.9925283995527553,0.9902261835398853
Po10_M_14-25_mrc2,8,anderson,poly5-goff,poly2-gvarying,0.9923605160069419,0.9898400000599897
Po10_M_14-25_mrc2,8,anderson,poly5-goff,poly3-goff,0.9997710168540707,0.9995725736241933
Po10_M_14-25_mrc2,8,anderson,poly5-goff,poly3-gscalar,0.9942155720009112,0.9930029552409598
Po10_M_14-25_mrc2,8,anderson,poly5-goff,poly3-gvarying,0.9938555440287059,0.9927839929572132
Po10_M_14-25_mrc2,8,anderson,poly5-goff,poly4-goff,0.9999000133245282,0.9997457937870203
Po10_M_14-25_mrc2,8,anderson,poly5-goff,poly4-gscalar,0.9944584287388808,0.9930936896119646
