slug,slice,nu,cand,basis,gamma_form,solver,init,seed,loglik,aic,bic,n_params,n_iter,converged,wall_s
Po10_B_14-25_mrc2,Po10_B,8,spline3-goff,spline3,off,anderson,mean,,261103.17433512484,-421932.3486702497,85710.9361575162,50138,70,True,8.64807330002077
Po10_B_14-25_mrc2,Po10_B,8,spline3-goff,spline3,off,anderson,rand0,0.0,261104.30258802048,-421934.60517604096,85708.67965172493,50138,84,True,6.051805899944156
Po10_B_14-25_mrc2,Po10_B,8,spline3-goff,spline3,off,anderson,rand1,1.0,261102.94204943243,-421931.88409886486,85711.40072890103,50138,115,True,5.3941575000062585
Po10_B_14-25_mrc2,Po10_B,8,spline3-gscalar,spline3,scalar,anderson,mean,,266043.343284052,-431810.68656810396,75842.72338252189,50139,118,True,8.260785500053316
Po10_B_14-25_mrc2,Po10_B,8,spline3-gscalar,spline3,scalar,anderson,rand0,0.0,266044.5168064333,-431813.03361286665,75840.3763377592,50139,56,True,3.4938229999970645
Po10_B_14-25_mrc2,Po10_B,8,spline3-gscalar,spline3,scalar,anderson,rand1,1.0,266042.30028518254,-431808.6005703651,75844.80938026076,50139,67,True,4.347659699968062
Po10_B_14-25_mrc2,Po10_B,8,spline3-gvarying,spline3,varying,anderson,mean,,266107.8374898108,-431937.67497962154,75725.86009386415,50140,137,True,9.974244900047779
Po10_B_14-25_mrc2,Po10_B,8,spline3-gvarying,spline3,varying,anderson,rand0,0.0,266109.0032104884,-431940.00642097683,75723.52865250886,50140,62,True,5.591903800028376
Po10_B_14-25_mrc2,Po10_B,8,spline3-gvarying,spline3,varying,anderson,rand1,1.0,266106.81474743696,-431935.6294948739,75727.90557861177,50140,80,True,6.753196900011972
Po10_B_14-25_mrc2,Po10_B,8,spline4-goff,spline4,off,anderson,mean,,261154.238962681,-422032.477925362,85620.93202526384,50139,78,True,5.93061999999918
Po10_B_14-25_mrc2,Po10_B,8,spline4-goff,spline4,off,anderson,rand0,0.0,261155.41837209283,-422034.83674418565,85618.5732064402,50139,105,True,7.52030079998076
Po10_B_14-25_mrc2,Po10_B,8,spline4-goff,spline4,off,anderson,rand1,1.0,261154.03745989903,-422032.07491979806,85621.33503082779,50139,107,True,7.831585300038569
Po10_B_14-25_mrc2,Po10_B,8,spline4-gscalar,spline4,scalar,anderson,mean,,266086.99934708304,-431895.9986941661,75767.53637931962,50140,121,True,11.098493599914946
Po10_B_14-25_mrc2,Po10_B,8,spline4-gscalar,spline4,scalar,anderson,rand0,0.0,266088.2249492237,-431898.4498984474,75765.08517503832,50140,69,True,5.642646000022069
Po10_B_14-25_mrc2,Po10_B,8,spline4-gscalar,spline4,scalar,anderson,rand1,1.0,266085.95342221233,-431893.90684442467,75769.62822906103,50140,87,True,7.30059760005679
Po10_B_14-25_mrc2,Po10_B,8,spline4-gvarying,spline4,varying,anderson,mean,,266170.0562051493,-432058.11241029855,75625.67290890706,50142,100,True,9.982001599972136
Po10_B_14-25_mrc2,Po10_B,8,spline4-gvarying,spline4,varying,anderson,rand0,0.0,266171.26717785234,-432060.5343557047,75623.25096350093,50142,63,True,6.145955200074241
Po10_B_14-25_mrc2,Po10_B,8,spline4-gvarying,spline4,varying,anderson,rand1,1.0,266169.02890975896,-432056.0578195179,75627.7274996877,50142,78,True,9.409438500064425
Po10_B_14-25_mrc2,Po10_B,8,spline5-goff,spline5,off,anderson,mean,,261185.96489702695,-422093.9297940539,85569.6052794318,50140,63,True,7.703809600090608
Po10_B_14-25_mrc2,Po10_B,8,spline5-goff,spline5,off,anderson,rand0,0.0,261187.13144986075,-422096.2628997215,85567.27217376418,50140,99,True,10.329901700024493
Po10_B_14-25_mrc2,Po10_B,8,spline5-goff,spline5,off,anderson,rand1,1.0,261185.80477689477,-422093.60955378955,85569.92551969615,50140,138,True,12.36801489989739
Po10_B_14-25_mrc2,Po10_B,8,spline5-gscalar,spline5,scalar,anderson,mean,,266120.4904363144,-431960.98087262874,75712.6793237169,50141,122,True,13.613017600029707
Po10_B_14-25_mrc2,Po10_B,8,spline5-gscalar,spline5,scalar,anderson,rand0,0.0,266121.6946199859,-431963.38923997176,75710.27095637389,50141,61,True,7.459020699956454
Po10_B_14-25_mrc2,Po10_B,8,spline5-gscalar,spline5,scalar,anderson,rand1,1.0,266120.31656446285,-431960.6331289257,75713.02706741996,50141,94,True,10.807823000010103
Po10_B_14-25_mrc2,Po10_B,8,spline5-gvarying,spline5,varying,anderson,mean,,266203.2497848449,-432120.49956968985,75583.53599523555,50144,104,True,9.42607579997275
Po10_B_14-25_mrc2,Po10_B,8,spline5-gvarying,spline5,varying,anderson,rand0,0.0,266204.4393379151,-432122.8786758302,75581.1568890952,50144,79,True,7.147943399962969
