solver,nu,race_id,v
als,8.0,80,-0.030428297304967652
als,8.0,81,0.016063667898816948
als,8.0,82,0.024964930939525162
als,8.0,83,0.00832920826095819
als,8.0,84,-4.337280211752239e-05
als,8.0,85,0.0064509451636420335
als,8.0,86,0.0034731281464230024
als,8.0,87,-0.004977519164637061
als,8.0,88,-0.006677688345498679
als,8.0,89,-0.010084662539073752
als,8.0,90,-0.006784668669864401
als,8.0,91,-0.009948925016787787
als,8.0,118,0.01631152807912907
als,8.0,123,-0.0005625980649476478
als,8.0,131,0.02060076303690296
als,8.0,135,0.02792763965054531
als,8.0,136,-0.0023819427215829984
als,8.0,137,0.011577091315687382
als,8.0,138,0.011265152856685631
als,8.0,139,0.040804372709343
als,8.0,140,0.0002693365916336647
als,8.0,141,-0.011097582139527044
als,8.0,142,0.005822528189838982
als,8.0,143,0.004828471919634376
als,8.0,144,-0.00840284593770344
als,8.0,145,-0.008802644004919261
als,8.0,146,-0.002684526366564397
als,8.0,147,0.023803587177798843
als,8.0,148,0.020544965876827026
als,8.0,149,-0.008370695981954354
als,8.0,150,0.005741843727674395
als,8.0,151,0.0010148304575888082
als,8.0,152,0.007226763401481782
als,8.0,170,-0.002838985055413519
als,8.0,176,-0.008343927140423476
als,8.0,177,-0.011081574830231805
als,8.0,178,-0.005284683448568273
als,8.0,179,-0.004452955811197603
als,8.0,180,-0.004653496636199723
als,8.0,181,-0.018089456886418245
als,8.0,182,0.0007682759125590551
als,8.0,183,-0.015916010499895723
als,8.0,184,-0.017112340728361305
als,8.0,185,-0.023937353924912454
als,8.0,186,0.0020830483233424363
als,8.0,193,-0.008582540260890122
als,8.0,194,-0.011423271181372202
als,8.0,195,0.0008818187199873984
als,8.0,196,-0.004014450248022968
als,8.0,197,-0.009676752581033905
als,8.0,198,0.011349801859332707
als,8.0,199,-0.0021505562604064114
als,8.0,200,-0.01730831281104954
als,8.0,201,-0.018172596725909724
als,8.0,202,0.011656143329791759
als,8.0,203,0.001012244972403824
als,8.0,205,-0.013040707331533988
als,8.0,206,-0.004694129594364935
als,8.0,207,0.004187341156177176
als,8.0,208,-0.012555295890450562
als,8.0,211,-0.023949847644046972
als,8.0,213,-0.006671063816015061
als,8.0,214,-0.022563829281633297
als,8.0,228,0.00492804018826601
als,8.0,231,0.019483703974905363
als,8.0,232,0.01585879106071527
als,8.0,233,0.02479900131587265
als,8.0,234,-0.0014273026986880066
als,8.0,235,-0.015500752312012313
als,8.0,236,0.003428314809585725
als,8.0,237,-0.004554160555615635
als,8.0,238,-0.008517629561275192
als,8.0,239,-0.023910162732581907
als,8.0,242,-0.009438896669319725
als,8.0,243,0.02076403349484633
als,8.0,244,0.0017448007662562476
als,8.0,245,-0.006654025922903958
als,8.0,248,-0.0013594291343217357
als,8.0,249,-0.009903261379170135
als,8.0,250,-0.001673860999700307
als,8.0,285,-0.015428029842562098
als,8.0,286,-0.002353394017398092
als,8.0,287,-0.0001986202516151114
als,8.0,288,-0.017287985754736463
als,8.0,289,0.0039834643346656415
als,8.0,290,-0.015652161381372497
als,8.0,291,-0.008095457306897261
als,8.0,292,-0.007086659422611957
als,8.0,293,-0.007366981959517028
als,8.0,302,0.0016515795895377708
als,8.0,303,0.013546348960771244
als,8.0,304,-0.0012336772728172936
als,8.0,305,0.0009624972919455178
als,8.0,306,-0.014497654151349326
als,8.0,307,-0.0015908221267470588
als,8.0,308,-0.02209172058485586
als,8.0,309,-0.007188249792935551
als,8.0,310,-0.03542624439093283
als,8.0,313,0.004734019029334656
als,8.0,315,-0.012609362756272774
als,8.0,316,-0.007906049901770027
als,8.0,317,-0.018759355698669024
als,8.0,318,-0.017989846810049618
als,8.0,319,0.008719836955773249
als,8.0,320,0.014666751148334194
als,8.0,321,-0.003101280208921174
als,8.0,322,-0.01023036826264358
als,8.0,323,-0.01981834000274576
als,8.0,324,-0.013602520549985559
als,8.0,325,-0.013973663360500278
als,8.0,352,-0.011125423905124558
als,8.0,353,-0.01839793710215051
als,8.0,354,-0.029366273434169723
als,8.0,361,0.009654193567684571
als,8.0,362,0.020342915339417206
als,8.0,363,0.020542108650353566
als,8.0,364,0.04679887208623398
als,8.0,365,0.0058210164438251165
als,8.0,366,0.004677194866560149
als,8.0,367,0.015298132864825174
als,8.0,368,0.044390607128645794
als,8.0,369,0.03330692046748633
als,8.0,370,0.053196211289922656
als,8.0,371,0.013081288449188514
als,8.0,372,0.019891602062040513
als,8.0,373,0.00399978838957052
als,8.0,374,0.003829685412472799
als,8.0,375,0.010439172690435957
als,8.0,376,-0.0004640414176718216
als,8.0,377,-0.004167325790403885
als,8.0,378,0.010690116845471448
als,8.0,379,0.01588285887152641
als,8.0,380,0.015029731444683742
als,8.0,381,0.0035494201250583475
als,8.0,382,-0.009030645974874026
als,8.0,383,0.01808414206482519
als,8.0,384,-0.009651488660857
als,8.0,385,-0.01482122571217059
als,8.0,386,-0.006088244462242447
als,8.0,387,-0.007486966100876716
als,8.0,388,0.03397160826498422
als,8.0,389,0.03162452079751712
als,8.0,390,0.03275168482865455
als,8.0,391,0.034111573433945545
als,8.0,392,0.020652413477622273
als,8.0,393,0.014095996516907398
als,8.0,394,0.018172478730943114
als,8.0,395,0.055662610452887694
als,8.0,396,0.020195159029434837
als,8.0,397,0.014498252014863081
als,8.0,398,0.013311674780976206
als,6.0,1,-0.010430439350770952
als,6.0,7,0.005163728483098318
als,6.0,10,-0.011279497859957239
als,6.0,11,-0.01278691135928824
als,6.0,12,-0.010988953872493552
als,6.0,14,0.033089668284701404
als,6.0,15,0.009825080334990601
als,6.0,16,-0.0020289182086612595
als,6.0,18,-0.004220632476426291
als,6.0,20,0.009361957564454312
als,6.0,21,0.011897232202472989
als,6.0,22,-9.811899890330533e-05
