comp_id,series_key,year,date,race_country,total_runners,total_men,total_women,dnf_count,mean_time_sec,p1_time_sec,p10_time_sec,p25_time_sec,median_time_sec,p75_time_sec,mean_time,p1_time,p10_time,p25_time,median_time,p75_time,m_top1_sec,m_top3_sec,m_top10_sec,m_top25_sec,w_top1_sec,w_top3_sec,w_top10_sec,w_top25_sec,m_top1,m_top3,m_top10,m_top25,w_top1,w_top3,w_top10,w_top25,sub3_count,sub3_pct,sub4_count,sub4_pct,bq_count,bq_pct,m_sub3_count,m_sub3_pct,m_sub4_count,m_sub4_pct,m_bq_count,m_bq_pct,w_sub3_count,w_sub3_pct,w_sub4_count,w_sub4_pct,w_bq_count,w_bq_pct
796177086,lisbon_marathon,2022,2022-10-09,POR,3624,2825,799,0,14919.51821192053,9954.75,11969.6,13269.0,14603.5,16410.25,04:08:40,02:45:55,03:19:30,03:41:09,04:03:24,04:33:30,7545.0,7624.0,8091.0,9882.0,8657.0,8761.0,9781.0,11876.0,02:05:45,02:07:04,02:14:51,02:44:42,02:24:17,02:26:01,02:43:01,03:17:56,134,3.69757174392936,1709,47.15783664459161,327,9.023178807947021,121,4.283185840707965,1465,51.85840707964602,238,8.424778761061946,13,1.6270337922403004,244,30.538172715894866,89,11.13892365456821
811533239,yorkshire_marathon,2019,2019-10-20,GBR,4299,2801,1477,0,15378.302861130496,9523.0,11684.6,13226.0,15140.0,17325.0,04:16:18,02:38:43,03:14:45,03:40:26,04:12:20,04:48:45,8502.0,8700.0,8903.0,9288.0,10008.0,10513.0,10747.0,11441.0,02:21:42,02:25:00,02:28:23,02:34:48,02:46:48,02:55:13,02:59:07,03:10:41,231,5.373342637822749,1835,42.68434519655734,486,11.304954640614097,220,7.8543377365226705,1490,53.19528739735808,337,12.03141735094609,10,0.6770480704129994,331,22.410291130670277,149,10.088016249153691
813491576,boston_marathon,2021,2021-10-11,USA,15384,7941,7441,0,14025.90600624025,9289.0,10794.0,11976.75,13513.5,15562.25,03:53:46,02:34:49,02:59:54,03:19:37,03:45:14,04:19:22,7791.0,7838.0,7904.0,8464.0,8709.0,8732.0,9033.0,9526.0,02:09:51,02:10:38,02:11:44,02:21:04,02:25:09,02:25:32,02:30:33,02:38:46,1549,10.068902756110244,9684,62.94851794071763,5052,32.8393135725429,1395,17.567057045712126,5577,70.23044956554591,2612,32.89258279813625,152,2.0427361913721276,4105,55.16731622093805,2440,32.79129149307889
825618634,zurich_marathon,2024,2024-04-21,SUI,3181,2514,667,130,13878.162527507073,9068.4,10788.0,12368.0,13790.0,15334.0,03:51:18,02:31:08,02:59:48,03:26:08,03:49:50,04:15:34,7951.0,8062.0,8528.0,8958.0,8940.0,9344.0,10168.0,10825.0,02:12:31,02:14:22,02:22:08,02:29:18,02:29:00,02:35:44,02:49:28,03:00:25,326,10.248349575605156,2010,63.18767683118516,483,15.183904432568374,302,12.012728719172634,1700,67.62132060461417,373,14.836913285600636,24,3.598200899550225,310,46.476761619190405,110,16.49175412293853
833511632,HK_marathon,2026,2026-01-18,HKG,15611,12721,2890,0,16054.23502658382,10534.4,12463.0,13989.0,15947.0,18056.0,04:27:34,02:55:34,03:27:43,03:53:09,04:25:47,05:00:56,7779.0,7799.0,7904.0,8969.0,8823.0,8962.0,9337.0,11207.0,02:09:39,02:09:59,02:11:44,02:29:29,02:27:03,02:29:22,02:35:37,03:06:47,329,2.1074883095253347,4941,31.650759080135803,718,4.599320991608481,313,2.460498388491471,4318,33.943872337080414,496,3.8990645389513405,16,0.5536332179930795,623,21.557093425605537,222,7.681660899653979
837634668,amsterdam_marathon,2024,2024-10-20,NED,16982,12315,4481,0,14515.055352726416,9594.15,11350.0,12723.25,14309.5,16103.0,04:01:55,02:39:54,03:09:10,03:32:03,03:58:30,04:28:23,7538.0,7604.0,7784.0,8439.0,8211.0,8426.0,8634.0,10272.0,02:05:38,02:06:44,02:09:44,02:20:39,02:16:51,02:20:26,02:23:54,02:51:12,1085,6.389117889530091,8864,52.196443292898365,1737,10.228477211164764,1016,8.250101502233049,7317,59.41534713763703,1289,10.466910272025984,56,1.24972104440973,1455,32.470430707431376,447,9.975451908056238
839271367,barcelona_marathon,2026,2026-03-15,ESP,25443,19341,5924,1224,14031.987439885232,9265.19928,10773.8254,12220.004,13829.414,15633.939999999999,03:53:52,02:34:25,02:59:34,03:23:40,03:50:29,04:20:34,7493.599,7525.957,7659.083,8174.049,7848.757,8146.506,8619.95,9473.395,02:04:54,02:05:26,02:07:39,02:16:14,02:10:49,02:15:47,02:23:40,02:37:53,2652,10.423299139252446,15335,60.271980505443544,3963,15.57599339700507,2514,12.99829378005274,12841,66.39263740240939,3089,15.971252779070369,118,1.9918973666441593,2389,40.32748143146523,874,14.75354490209318
840456072,paris_marathon,2022,2022-04-03,FRA,34365,25953,8400,0,14743.830787138077,9859.92,11668.0,12967.0,14449.0,16281.0,04:05:44,02:44:20,03:14:28,03:36:07,04:00:49,04:31:21,7507.0,7522.0,7811.0,8527.0,8388.0,8596.0,8814.0,10204.0,02:05:07,02:05:22,02:10:11,02:22:07,02:19:48,02:23:16,02:26:54,02:50:04,1643,4.78102720791503,16882,49.12556380037829,2755,8.016877637130802,1581,6.091781296959889,14571,56.1437984048087,2099,8.087696990713983,52,0.6190476190476191,2300,27.380952380952383,656,7.809523809523809
846812732,vienna_marathon,2023,2023-04-23,AUT,6650,5088,1557,0,14908.79909774436,9555.0,11600.9,13069.0,14711.0,16608.75,04:08:29,02:39:15,03:13:21,03:37:49,04:05:11,04:36:49,7508.0,7666.0,8188.0,9181.0,8652.0,8690.0,9175.0,10462.0,02:05:08,02:07:46,02:16:28,02:33:01,02:24:12,02:24:50,02:32:55,02:54:22,374,5.624060150375939,3034,45.62406015037594,740,11.12781954887218,338,6.6430817610062896,2553,50.176886792452834,530,10.416666666666668,33,2.119460500963391,478,30.700064226075785,210,13.48747591522158
863358528,belfast_marathon,2021,2021-10-03,GBR,2957,2121,719,0,14692.003381805884,9759.92,11281.0,12758.0,14324.0,16380.0,04:04:52,02:42:40,03:08:01,03:32:38,03:58:44,04:33:00,8444.0,8847.0,9156.0,9659.0,9824.0,10097.0,10645.0,11366.0,02:20:44,02:27:27,02:32:36,02:40:59,02:43:44,02:48:17,02:57:25,03:09:26,200,6.763611768684477,1510,51.0652688535678,343,11.59959418329388,160,7.543611504007544,1209,57.001414427157,256,12.06977840641207,14,1.9471488178025034,205,28.51182197496523,87,12.100139082058414
892155242,san_sebastian_marathon,2023,2023-11-26,ESP,2710,2315,395,204,12851.864575645757,9085.35,10363.300000000001,11330.5,12627.5,14203.0,03:34:12,02:31:25,02:52:43,03:08:50,03:30:28,03:56:43,7207.0,7365.0,8198.0,9131.0,8043.0,8355.0,10062.0,11020.0,02:00:07,02:02:45,02:16:38,02:32:11,02:14:03,02:19:15,02:47:42,03:03:40,498,18.37638376383764,2141,79.00369003690037,667,24.612546125461254,478,20.647948164146868,1904,82.2462203023758,558,24.103671706263498,20,5.063291139240507,237,60.0,109,27.59493670886076
893537920,prague_marathon,2017,2017-05-07,CZE,6510,5054,1453,0,15340.647926267282,9982.17,12149.6,13490.0,15012.0,16945.0,04:15:41,02:46:22,03:22:30,03:44:50,04:10:12,04:42:25,7727.0,7740.0,8163.0,9277.0,8517.0,8644.0,9786.0,11245.0,02:08:47,02:09:00,02:16:03,02:34:37,02:21:57,02:24:04,02:43:06,03:07:25,194,2.9800307219662057,2676,41.10599078341014,415,6.374807987711213,171,3.3834586466165413,2368,46.853977047882864,312,6.173328056984566,20,1.3764624913971095,305,20.99105299380592,103,7.088781830695114
