cohort,sex,n_floor,x,dens,lo,hi,n_draws
Po10,M,10,0.7659008860084064,0.15635770918129369,0.1354240546771567,0.1739874404852874,200
Po10,M,10,0.824437544289137,0.14550976293294962,0.1257186354597625,0.16205045256087078,200
Po10,M,10,0.8829742025698675,0.13522081101633798,0.11728120479246928,0.15093700876353522,200
Po10,M,10,0.941510860850598,0.12559035429673812,0.10865882898153395,0.1416000003955809,200
Po10,M,10,1.0000475191313294,0.11669036761615216,0.10071007317583773,0.1329323614353377,200
Po10,M,10,1.05858417741206,0.10856923221026546,0.09262960423177415,0.12442756308497127,200
Po10,M,10,1.1171208356927904,0.10125194203677469,0.0859122168904682,0.11734099263331631,200
Po10,M,10,1.175657493973521,0.09473628286684249,0.07931815260141101,0.110670984602083,200
Po10,M,10,1.2341941522542514,0.08898726560401575,0.07478020430752108,0.10468020325987065,200
Po10,M,10,1.2927308105349828,0.08393348398434014,0.07069078950498771,0.09928275795872861,200
Po10,M,10,1.3512674688157134,0.07946870643250102,0.06626342657193685,0.09438671001495594,200
Po10,M,10,1.4098041270964439,0.075460158820669,0.06311763817654113,0.08926117000391125,200
Po10,M,10,1.4683407853771744,0.07176250529237778,0.06018857221595601,0.08500426380525405,200
Po10,M,10,1.526877443657905,0.06823456492114632,0.056667405094243575,0.08011701148463832,200
Po10,M,10,1.5854141019386354,0.06475506474638558,0.05283969057775443,0.0756922947461882,200
Po10,M,10,1.6439507602193668,0.06123434946867984,0.049410839564426545,0.07175903294641514,200
Po10,M,10,1.7024874185000973,0.05762047186448345,0.04617204754658091,0.06748591725381925,200
Po10,M,10,1.7610240767808278,0.05389971597460439,0.04310014219970668,0.06387849497750327,200
Po10,M,10,1.8195607350615584,0.05009271368637132,0.04045047672951173,0.060917436051732575,200
Po10,M,10,1.8780973933422889,0.04624765662301799,0.03712685634902319,0.057414506254655266,200
Po10,M,10,1.9366340516230203,0.04243185868370189,0.03343801072745483,0.0529065102243493,200
Po10,M,10,1.9951707099037508,0.038722503064006895,0.029878358618559933,0.048878165751022176,200
Po10,M,10,2.0537073681844813,0.035197178472331954,0.02701719294396157,0.045937076158459496,200
Po10,M,10,2.112244026465212,0.0319248942656853,0.023994450785934426,0.04293665193888947,200
Po10,M,10,2.1707806847459423,0.028958513701055347,0.020981354430688073,0.039953957320980005,200
Po10,M,10,2.229317343026673,0.02632967082058338,0.018669685410151265,0.03656803580055538,200
Po10,M,10,2.2878540013074042,0.024047008257306747,0.016750081869897314,0.03317374685160341,200
Po10,M,10,2.3463906595881348,0.02209795632855309,0.01462737953656675,0.030784441019511406,200
Po10,M,10,2.4049273178688653,0.02045345274811138,0.013302084084313376,0.027922022063327497,200
Po10,M,10,2.463463976149596,0.019074287347012973,0.012141999245425453,0.0263762574927071,200
Po10,M,10,2.5220006344303263,0.01791743466464752,0.011299082814211403,0.024696922230893266,200
Po10,M,10,2.580537292711057,0.016940943570524523,0.010560102266407289,0.023799408923928633,200
Po10,M,10,2.639073950991788,0.016106611260942063,0.009885349568561626,0.022689234876403418,200
Po10,M,10,2.6976106092725187,0.015380525223014748,0.009442626361161919,0.021589445604234817,200
Po10,M,10,2.7561472675532492,0.014732283362419414,0.008876469853251202,0.021075616322604747,200
Po10,M,10,2.8146839258339797,0.014134030298982898,0.008334559570626735,0.01974481606603389,200
Po10,M,10,2.8732205841147103,0.013560274801660513,0.007855200218195222,0.018885006937230955,200
Po10,M,10,2.9317572423954417,0.012988884954323468,0.0069450970946857765,0.017884986006354336,200
Po10,M,10,2.990293900676172,0.012402960229571732,0.006662950116088272,0.016704287860389137,200
Po10,M,10,3.0488305589569027,0.011792763500263693,0.0063034254557979615,0.016079858804798536,200
Po10,M,10,3.107367217237633,0.011156778436476292,0.005706613891817547,0.015452305326628165,200
Po10,M,10,3.1659038755183637,0.010501268651403878,0.005493885157920482,0.014894650207361852,200
Po10,M,10,3.2244405337990942,0.00983829066505805,0.005266693343238993,0.014349825889735924,200
Po10,M,10,3.2829771920798256,0.009182681154187708,0.004828169882973773,0.013646555394715832,200
Po10,M,10,3.341513850360556,0.00854885358764175,0.004216449915431601,0.012946220250925735,200
Po10,M,10,3.4000505086412867,0.007948194173075615,0.0038400328440563927,0.01215426604331045,200
Po10,M,10,3.458587166922017,0.007387514651144129,0.0034789466714919563,0.011443982003392361,200
Po10,M,10,3.5171238252027477,0.00686859676753536,0.003212794394793095,0.01062443426480885,200
Po10,M,10,3.575660483483479,0.006388558292156802,0.003050460295183821,0.010070856697727877,200
Po10,M,10,3.6341971417642096,0.005940694183201157,0.0030157052518976183,0.00961604159859922,200
Po10,M,10,3.69273380004494,0.005515567121675105,0.00247136727118355,0.008976869672263422,200
Po10,M,10,3.7512704583256706,0.00510230174474803,0.0020285613756506502,0.008520701282470122,200
Po10,M,10,3.809807116606401,0.004690126100335828,0.0016182001133866993,0.007973292263688493,200
Po10,M,10,3.8683437748871317,0.0042701304108576695,0.0011747124810222093,0.007426426128375508,200
Po10,M,10,3.926880433167863,0.003837022422660931,0.0008129928719757874,0.0067655012568941155,200
Po10,M,10,3.9854170914485927,0.0033904794144938525,0.0005651591223074984,0.006108918964036761,200
Po10,M,10,4.043953749729324,0.002935661362507087,0.0003810393295886435,0.005414989505068097,200
Po10,W,3,-4.0926417512922395,0.005491864789011538,0.003979845076344489,0.0069355591826783915,200
Po10,W,3,-4.034105093011509,0.005989331880337837,0.004467408876880892,0.0074185450478583825,200
Po10,W,3,-3.975568434730778,0.0066977620881144275,0.004915537478832435,0.008261482844160076,200
Po10,W,3,-3.9170317764500475,0.007632674276392853,0.005486981278729442,0.009437970449377456,200
Po10,W,3,-3.858495118169317,0.00877797942140516,0.006566339797348055,0.010897318591329409,200
Po10,W,3,-3.799958459888586,0.010087252910516008,0.007732222838283698,0.012384075611399259,200
Po10,W,3,-3.7414218016078555,0.011494561438981787,0.008954124526650785,0.013942815554347171,200
Po10,W,3,-3.682885143327125,0.012931940786492504,0.010217191227633397,0.015451947083852745,200
Po10,W,3,-3.624348485046394,0.014347929157780857,0.011525988322937834,0.01703634877975637,200
Po10,W,3,-3.5658118267656636,0.015721052782007954,0.012875990229946453,0.01866611169215492,200
Po10,W,3,-3.5072751684849326,0.01706395529241145,0.013853820297824698,0.02006356275643091,200
Po10,W,3,-3.448738510204202,0.018417088930679146,0.014904932916822116,0.021600053024797873,200
Po10,W,3,-3.3902018519234716,0.019834234310671068,0.016220109575049803,0.02312501497924595,200
Po10,W,3,-3.3316651936427406,0.02136450302977837,0.017540643463935374,0.0246815043022867,200
Po10,W,3,-3.27312853536201,0.02303636901501931,0.019252328119824268,0.026348378355593245,200
Po10,W,3,-3.214591877081279,0.02484858825522773,0.020797309129193843,0.027923769183083362,200
Po10,W,3,-3.1560552188005486,0.026770798228123133,0.022822463318022384,0.030139109689854962,200
Po10,W,3,-3.097518560519818,0.028753643116744502,0.024940860867538075,0.03240743511666097,200
Po10,W,3,-3.0389819022390876,0.030745342677547905,0.02701415433817713,0.03428959556025656,200
Po10,W,3,-2.9804452439583566,0.032709742636882165,0.028458275077798512,0.03609291852972215,200
Po10,W,3,-2.921908585677626,0.034640647467747504,0.030116300766524263,0.03780135893942536,200
Po10,W,3,-2.863371927396895,0.03656844262016038,0.032126136321416476,0.04002320745171314,200
Po10,W,3,-2.8048352691161647,0.03855697957744711,0.033971109321731446,0.042410274595382665,200
Po10,W,3,-2.746298610835434,0.04069095212690816,0.03588872789873122,0.04472020176748485,200
Po10,W,3,-2.6877619525547036,0.0430565436024503,0.03798469759572323,0.047359632434067586,200
Po10,W,3,-2.6292252942739727,0.04572089758903272,0.040690658248586885,0.050191047429703727,200
Po10,W,3,-2.5706886359932417,0.04871800629247082,0.04348961731527552,0.05378510769509205,200
Po10,W,3,-2.512151977712511,0.05204813608078826,0.046761681629103435,0.05733990930812251,200
Po10,W,3,-2.4536153194317807,0.055693585220649794,0.0504687374301113,0.06097694899126814,200
Po10,W,3,-2.39507866115105,0.05964616712992138,0.05414162779425715,0.06480902295032033,200
Po10,W,3,-2.336542002870319,0.0639346870190272,0.058766694418687954,0.06886311827719366,200
Po10,W,3,-2.2780053445895887,0.0686381879230714,0.06338415975328347,0.07360730189663026,200
Po10,W,3,-2.2194686863088577,0.07387538325674613,0.06833694570467809,0.07914746073593198,200
Po10,W,3,-2.1609320280281272,0.0797710166118752,0.07402900705735475,0.08534214661548947,200
Po10,W,3,-2.1023953697473967,0.0864109266825672,0.0805273229994605,0.09238218303896899,200
Po10,W,3,-2.0438587114666658,0.09380370944156215,0.08785684564709406,0.10018924137915076,200
Po10,W,3,-1.9853220531859352,0.1018650231762005,0.09513969831784229,0.10832814875864735,200
Po10,W,3,-1.9267853949052047,0.11043178484458278,0.10305984945314822,0.11738379896024691,200
Po10,W,3,-1.8682487366244738,0.11930181863579346,0.11158348312686867,0.1263734214001162,200
Po10,W,3,-1.8097120783437433,0.12828479347618912,0.12133057578300678,0.1357066006376741,200
Po10,W,3,-1.7511754200630127,0.1372462255566177,0.1298499832740259,0.14439790437757305,200
Po10,W,3,-1.6926387617822818,0.14612941237204308,0.1380902004347989,0.153991216501085,200
Po10,W,3,-1.6341021035015513,0.1549492385170996,0.14707331083781183,0.16320216294628503,200
Po10,W,3,-1.5755654452208208,0.16376316097866672,0.15489797374013756,0.17173537508455755,200
Po10,W,3,-1.5170287869400898,0.17263336417788022,0.16406113114180626,0.18029066413246495,200
Po10,W,3,-1.4584921286593593,0.18159620826947456,0.17227041484629993,0.18949209092354027,200
Po10,W,3,-1.3999554703786283,0.1906501871760059,0.1808792296239137,0.1985886349675147,200
Po10,W,3,-1.3414188120978978,0.1997647486507463,0.18927153904269253,0.20791767738696273,200
Po10,W,3,-1.2828821538171673,0.20890386768364302,0.19775916690005618,0.217280979286768,200
Po10,W,3,-1.2243454955364363,0.21805301225165066,0.20699061998770663,0.2272936727505319,200
Po10,W,3,-1.1658088372557058,0.2272365704003792,0.21505308082282315,0.2368097302146704,200
Po10,W,3,-1.1072721789749753,0.23651468330435318,0.22514322411397703,0.24669954882488546,200
Po10,W,3,-1.0487355206942444,0.24595433621454746,0.23483585926495262,0.2565740021540094,200
Po10,W,3,-0.9901988624135138,0.25557987895186085,0.24481326617717875,0.26573826542602186,200
Po10,W,3,-0.9316622041327833,0.26532026525436797,0.25507126439403904,0.2746988152539691,200
Po10,W,3,-0.8731255458520524,0.2749777432726402,0.26519263875274324,0.2846648958251651,200
Po10,W,3,-0.8145888875713219,0.2842387178874184,0.2743775580574141,0.29405587727633287,200
Po10,W,3,-0.7560522292905913,0.29273083119705495,0.2824141365573205,0.3032811426218686,200
Po10,W,3,-0.6975155710098604,0.30010827699056164,0.2893978370120944,0.3112371756245701,200
Po10,W,3,-0.6389789127291299,0.30613234290378216,0.29478825622438004,0.3176882993309945,200
Po10,W,3,-0.5804422544483989,0.3107155838362703,0.2988902233063119,0.322046995083454,200
Po10,W,3,-0.5219055961676684,0.31391565164260865,0.3020086164079626,0.3247840843502015,200
Po10,W,3,-0.4633689378869379,0.31588847111408574,0.3053542850738384,0.32691774624224634,200
Po10,W,3,-0.40483227960620694,0.31682658203265013,0.3069694934744606,0.32743876690643425,200
Po10,W,3,-0.3462956213254764,0.3169089400595351,0.30724070046271457,0.3262916947307247,200
Po10,W,3,-0.2877589630447459,0.316275585552976,0.30633721927497903,0.32621241468875645,200
Po10,W,3,-0.22922230476401495,0.3150246311830273,0.30460813647744245,0.32522661495260313,200
Po10,W,3,-0.17068564648328444,0.3132203355067626,0.3028525399132231,0.32309026067494157,200
Po10,W,3,-0.11214898820255392,0.31090276053457555,0.3009047321819558,0.3217393373819122,200
Po10,W,3,-0.05361232992182341,0.30809652625911715,0.29756429298417614,0.31936895896163375,200
Po10,W,3,0.004924328358907992,0.30482063050360575,0.29246493669547996,0.31620373727017176,200
Po10,W,3,0.0634609866396385,0.3010996617269643,0.2890724138869065,0.31247984280852636,200
Po10,W,3,0.12199764492036902,0.2969721134627692,0.28513261450317035,0.3091490014278774,200
Po10,W,3,0.18053430320109953,0.2924897811660807,0.2816810911109267,0.30438217104977594,200
Po10,W,3,0.23907096148183005,0.287706066328211,0.27724078021841336,0.2990739708891542,200
Po10,W,3,0.29760761976256056,0.2826576467631505,0.27206826724958855,0.2945578819401908,200
Po10,W,3,0.35614427804329196,0.2773482082461112,0.26703269353125425,0.28868361035012874,200
Po10,W,3,0.4146809363240225,0.27174199742602695,0.2619280845075127,0.28335890504686884,200
Po10,W,3,0.473217594604753,0.2657703361194723,0.2555373705000678,0.27677281853257457,200
Po10,W,3,0.5317542528854835,0.2593494234499129,0.24915506571154009,0.2704202796496055,200
Po10,W,3,0.590290911166214,0.25240487373417525,0.2420987551457085,0.26231220414764367,200
Po10,W,3,0.6488275694469454,0.24489720738910242,0.23442756526044017,0.2549688366478318,200
Po10,W,3,0.7073642277276759,0.23684186041171945,0.22688677449836434,0.24608355822518205,200
Po10,W,3,0.7659008860084064,0.22831728391623984,0.21876107450292895,0.23872914466164824,200
Po10,W,3,0.824437544289137,0.21945664247779154,0.21064990500185635,0.23138617724599184,200
Po10,W,3,0.8829742025698675,0.21042328052567505,0.20175818946813945,0.22216928511037085,200
Po10,W,3,0.941510860850598,0.20137631943829976,0.1925625220830976,0.21256336698841996,200
Po10,W,3,1.0000475191313294,0.1924375429149596,0.18350063719287446,0.20307471160443596,200
Po10,W,3,1.05858417741206,0.18367130470269707,0.17443616005363416,0.19294638199546676,200
Po10,W,3,1.1171208356927904,0.17508477944895304,0.16666236051430317,0.1839925386313228,200
Po10,W,3,1.175657493973521,0.16664825060912442,0.15857417416881925,0.17466983288218546,200
Po10,W,3,1.2341941522542514,0.15832744670379056,0.15081922371956405,0.1666688225801057,200
Po10,W,3,1.2927308105349828,0.15011506887729156,0.14304794734382764,0.15751307772834677,200
Po10,W,3,1.3512674688157134,0.14204830731576953,0.13576099007626743,0.1491042019508383,200
Po10,W,3,1.4098041270964439,0.1342038628697179,0.12785570601614304,0.14130992143490118,200
Po10,W,3,1.4683407853771744,0.1266710060975734,0.11993485857728803,0.13356389446928896,200
Po10,W,3,1.526877443657905,0.11951373153648101,0.11240650862121476,0.12691158556209167,200
Po10,W,3,1.5854141019386354,0.11274019328575503,0.1053722625356001,0.12020093374191683,200
Po10,W,3,1.6439507602193668,0.1062963738376499,0.09899988999845472,0.11310891475454406,200
Po10,W,3,1.7024874185000973,0.10009004647008089,0.09324338957430504,0.1064420687999329,200
Po10,W,3,1.7610240767808278,0.09403528677211201,0.08792507399953998,0.10001640987665981,200
Po10,W,3,1.8195607350615584,0.08809597047381465,0.08197108999236082,0.09449765851195224,200
Po10,W,3,1.8780973933422889,0.08230628813658672,0.07606512093618636,0.08887721365309253,200
Po10,W,3,1.9366340516230203,0.0767579930745225,0.07070373847641206,0.08316334654985329,200
Po10,W,3,1.9951707099037508,0.07156112702407176,0.06551274780955564,0.07764496905182798,200
Po10,W,3,2.0537073681844813,0.0667976322047546,0.06095868502715399,0.07232691291369887,200
Po10,W,3,2.112244026465212,0.06248906401470952,0.056626194294252676,0.06801439178673846,200
Po10,W,3,2.1707806847459423,0.05859077291639252,0.05288171671445512,0.06358285051509655,200
Po10,W,3,2.229317343026673,0.05501131137111682,0.049413932320557095,0.05986535659467708,200
Po10,W,3,2.2878540013074042,0.051644932393992635,0.04623427982114513,0.05645691535200208,200
Po10,W,3,2.3463906595881348,0.048401790581299065,0.04345842874351474,0.053108380641898094,200
Po10,W,3,2.4049273178688653,0.04522506717838883,0.04056921432349725,0.04949399243393931,200
Po10,W,3,2.463463976149596,0.04209288588095339,0.03758488512525606,0.04597074225871861,200
Po10,W,3,2.5220006344303263,0.039010290753143335,0.03472379563808145,0.04302120724098734,200
Po10,W,3,2.580537292711057,0.03599910883367744,0.03206784925025785,0.040083184217797135,200
Po10,W,3,2.639073950991788,0.03309107855582357,0.02928444902936663,0.036901052440921005,200
Po10,W,3,2.6976106092725187,0.030324987373635766,0.026704097763654594,0.0336322877107457,200
Po10,W,3,2.7561472675532492,0.027745115537528377,0.024220117591109126,0.030952769955590112,200
Po10,W,3,2.8146839258339797,0.025397731739218627,0.02203241298764912,0.028801788165402097,200
Po10,W,3,2.8732205841147103,0.023324181630876736,0.020202051946754937,0.026621816755736112,200
Po10,W,3,2.9317572423954417,0.021551578006297478,0.018632192649687268,0.02481911634369177,200
Po10,W,3,2.990293900676172,0.02008386830077431,0.017494149116190932,0.023377442178970555,200
Po10,W,3,3.0488305589569027,0.018896570417001223,0.016271025064455925,0.02198698607844342,200
Po10,W,3,3.107367217237633,0.017937699098690755,0.015324970788695325,0.0210244033099632,200
Po10,W,3,3.1659038755183637,0.017135551725339565,0.014479358435347572,0.02035306495456258,200
Po10,W,3,3.2244405337990942,0.016411637175127475,0.013850288561153194,0.019852080673519647,200
Po10,W,3,3.2829771920798256,0.015695105796207268,0.012910557734847521,0.018964341143449394,200
Po10,W,3,3.341513850360556,0.01493456301274965,0.01207991742677822,0.017889692462479644,200
Po10,W,3,3.4000505086412867,0.014104384808880797,0.011262719397508352,0.016799315470916894,200
Po10,W,3,3.458587166922017,0.013204853149616374,0.010197213123668147,0.015607858740806873,200
Po10,W,3,3.5171238252027477,0.01225736841142718,0.009370923736101391,0.014508152506749599,200
Po10,W,3,3.575660483483479,0.011296859834409704,0.008632495819547953,0.013447151523538934,200
Po10,W,3,3.6341971417642096,0.010363359486933132,0.007891877068876958,0.012559559149631024,200
Po10,W,3,3.69273380004494,0.009494155687094101,0.0072226750449457654,0.01168784917930111,200
Po10,W,3,3.7512704583256706,0.008717523624051529,0.00673438524128007,0.010734703436800186,200
Po10,W,3,3.809807116606401,0.008048783234703788,0.006099593620882167,0.009963447014507515,200
Po10,W,3,3.8683437748871317,0.007489086864061534,0.005723204765872097,0.00958629672475931,200
Po10,W,3,3.926880433167863,0.007026759155811602,0.005389200360515524,0.009154419092099507,200
Po10,W,3,3.9854170914485927,0.006640422600025075,0.004962906968999033,0.008819504991449794,200
Po10,W,3,4.043953749729324,0.006302914899761215,0.004576319050358633,0.0084067804845474,200
Po10,W,5,-4.0926417512922395,0.009524073470295758,0.006498767501584653,0.012918560639241862,200
Po10,W,5,-4.034105093011509,0.01036646836567125,0.00715557218632648,0.013918702863315691,200
Po10,W,5,-3.975568434730778,0.011317367739668942,0.008060670198503822,0.014779917372591052,200
Po10,W,5,-3.9170317764500475,0.01239025068191669,0.00909018506691109,0.015977067697742597,200
Po10,W,5,-3.858495118169317,0.013588310130074856,0.010292286902647276,0.0170958277550965,200
Po10,W,5,-3.799958459888586,0.014906558077295434,0.011261571720285956,0.018649091924640954,200
Po10,W,5,-3.7414218016078555,0.01633692148027485,0.012241456506187232,0.020321719806261393,200
Po10,W,5,-3.682885143327125,0.017874325156649943,0.013751057203563004,0.02227155862019079,200
Po10,W,5,-3.624348485046394,0.019521163985750576,0.015143032025482046,0.023783186119630505,200
Po10,W,5,-3.5658118267656636,0.0212880253015021,0.016752410408879873,0.025515161520201723,200
Po10,W,5,-3.5072751684849326,0.023189897798715522,0.018573158841433183,0.027581417159812154,200
Po10,W,5,-3.448738510204202,0.025238865469132767,0.020533481505506483,0.029828048496576727,200
Po10,W,5,-3.3902018519234716,0.027435746656473983,0.02236035265181878,0.03221158700650913,200
Po10,W,5,-3.3316651936427406,0.02976374790675357,0.024669424158391656,0.03452712481172369,200
Po10,W,5,-3.27312853536201,0.03218675209406302,0.02678043190240914,0.03710560923901363,200
Po10,W,5,-3.214591877081279,0.034653527012077454,0.02907989674343343,0.040266823969210164,200
Po10,W,5,-3.1560552188005486,0.037107373135688765,0.03101051751970994,0.0432894981630389,200
Po10,W,5,-3.097518560519818,0.039499064542292274,0.03294121396894489,0.04590015031100005,200
Po10,W,5,-3.0389819022390876,0.041799834297025315,0.0349322802498701,0.04872401872113281,200
Po10,W,5,-2.9804452439583566,0.04401089978399527,0.0372178399892908,0.051787519344350344,200
Po10,W,5,-2.921908585677626,0.04616669673569587,0.03927344664841133,0.0542358931718229,200
Po10,W,5,-2.863371927396895,0.04833048195104973,0.04130813541717755,0.0565898279987858,200
Po10,W,5,-2.8048352691161647,0.05058298549294663,0.043026154968472445,0.058155770047441116,200
Po10,W,5,-2.746298610835434,0.0530068935222982,0.04508536421250274,0.0602337827758458,200
Po10,W,5,-2.6877619525547036,0.0556715494134156,0.047894532003492765,0.06292166820693271,200
Po10,W,5,-2.6292252942739727,0.05862277704781097,0.05065360936556437,0.0661307760977591,200
Po10,W,5,-2.5706886359932417,0.061881723701447344,0.05355165766191885,0.0698087679434418,200
Po10,W,5,-2.512151977712511,0.06545406124613538,0.05772505554118578,0.07366829518937967,200
Po10,W,5,-2.4536153194317807,0.06934732856928644,0.061495344188682695,0.07760489681373148,200
Po10,W,5,-2.39507866115105,0.07359076136772051,0.06583455530610172,0.08144846607156271,200
Po10,W,5,-2.336542002870319,0.07824999727963546,0.07019237527773746,0.08607432408714727,200
Po10,W,5,-2.2780053445895887,0.08342962008969441,0.07511618943175162,0.09095732735859945,200
Po10,W,5,-2.2194686863088577,0.08925982396457599,0.08046775110257232,0.09671231621903598,200
Po10,W,5,-2.1609320280281272,0.09586865133955956,0.08670847148054532,0.10417512511263317,200
Po10,W,5,-2.1023953697473967,0.10334653972421078,0.0941836650141924,0.11233994245914874,200
Po10,W,5,-2.0438587114666658,0.11171334739192972,0.10213139731996056,0.12143913619061951,200
Po10,W,5,-1.9853220531859352,0.12089823464690976,0.11040602444335719,0.1313552261938732,200
Po10,W,5,-1.9267853949052047,0.13073951436127046,0.12038799209638892,0.14131816126527705,200
Po10,W,5,-1.8682487366244738,0.1410058589385908,0.13028455158188132,0.1528406259842375,200
Po10,W,5,-1.8097120783437433,0.15143394991698772,0.14091083922459163,0.1646427786235117,200
Po10,W,5,-1.7511754200630127,0.16177288312640287,0.15169295478666991,0.1760540178803259,200
Po10,W,5,-1.6926387617822818,0.17182398433646226,0.1611773719219109,0.18629156284458326,200
Po10,W,5,-1.6341021035015513,0.1814666660964404,0.16976698877659613,0.19557633604710772,200
Po10,W,5,-1.5755654452208208,0.1906658016726924,0.17867258893037408,0.2041972288821173,200
Po10,W,5,-1.5170287869400898,0.1994619817376197,0.18719736832819173,0.2129731244266215,200
Po10,W,5,-1.4584921286593593,0.2079507128346019,0.1945660985848705,0.2210318625180745,200
Po10,W,5,-1.3999554703786283,0.2162583508196631,0.20238914457206286,0.23019780842155196,200
Po10,W,5,-1.3414188120978978,0.22452085550818426,0.21063841678938475,0.2388892738582337,200
Po10,W,5,-1.2828821538171673,0.2328674118108362,0.21937526218955822,0.24746225994430193,200
Po10,W,5,-1.2243454955364363,0.241406845751342,0.22801907105151323,0.2553755209267914,200
Po10,W,5,-1.1658088372557058,0.25021289742134445,0.23745706973115763,0.2645037453497346,200
Po10,W,5,-1.1072721789749753,0.25930595661876354,0.24687962570521307,0.27308571693052125,200
Po10,W,5,-1.0487355206942444,0.2686330901992941,0.25662261894514365,0.28321119318259713,200
Po10,W,5,-0.9901988624135138,0.278052729613907,0.2663245860711448,0.29382446989059124,200
Po10,W,5,-0.9316622041327833,0.28733243906721756,0.27457640011243617,0.30358986662902443,200
Po10,W,5,-0.8731255458520524,0.2961660415582294,0.2827246287441507,0.3129510484525279,200
Po10,W,5,-0.8145888875713219,0.30421046502040006,0.290816673873851,0.32110862774248994,200
Po10,W,5,-0.7560522292905913,0.31113545370456436,0.2975197930521309,0.32670407776031074,200
Po10,W,5,-0.6975155710098604,0.3166740734257686,0.302593449669537,0.33204009045028915,200
Po10,W,5,-0.6389789127291299,0.3206611548152272,0.30615980603105974,0.3351821747680117,200
Po10,W,5,-0.5804422544483989,0.32305077592128495,0.3085812676244816,0.33775818285093734,200
Po10,W,5,-0.5219055961676684,0.3239106746675582,0.3098428337450971,0.3388316216392023,200
Po10,W,5,-0.4633689378869379,0.3233980656715741,0.3099513863630163,0.33775068429088534,200
Po10,W,5,-0.40483227960620694,0.32172517555553964,0.30772826876946285,0.3362204429932176,200
Po10,W,5,-0.3462956213254764,0.3191230733712298,0.30486222522773193,0.3345392592541657,200
Po10,W,5,-0.2877589630447459,0.31581006350954055,0.3016181021316555,0.3302360229586032,200
Po10,W,5,-0.22922230476401495,0.31196795493847734,0.29815080981931574,0.32812963014469043,200
Po10,W,5,-0.17068564648328444,0.3077274768079535,0.2944996035068771,0.3245681948832435,200
Po10,W,5,-0.11214898820255392,0.3031633265201926,0.2907110013168832,0.319827376089462,200
Po10,W,5,-0.05361232992182341,0.2982990543710829,0.2858498755627626,0.31391370986503503,200
Po10,W,5,0.004924328358907992,0.2931211703188956,0.2800555140600095,0.3069762014573716,200
Po10,W,5,0.0634609866396385,0.287600085752119,0.27489880578957887,0.30016566546789125,200
Po10,W,5,0.12199764492036902,0.28171332962055806,0.2688584600438551,0.29407951956726,200
Po10,W,5,0.18053430320109953,0.27546505681518885,0.26254881161147575,0.2881981935572193,200
Po10,W,5,0.23907096148183005,0.26889619581874624,0.25533571994205484,0.2812678262890529,200
Po10,W,5,0.29760761976256056,0.2620819038529703,0.24794822351824633,0.2744160599430886,200
Po10,W,5,0.35614427804329196,0.25511667371645796,0.2406844020751951,0.2676572216184685,200
Po10,W,5,0.4146809363240225,0.24809126936365392,0.2326210769730907,0.26178458491275813,200
Po10,W,5,0.473217594604753,0.2410683848428755,0.22636621940990723,0.2547512477919809,200
Po10,W,5,0.5317542528854835,0.23406459236708263,0.21939780669027553,0.24808771562233545,200
Po10,W,5,0.590290911166214,0.22704444896501202,0.21249696557389397,0.24221187441313072,200
Po10,W,5,0.6488275694469454,0.21992899034026062,0.2056015234138789,0.23599993154591054,200
Po10,W,5,0.7073642277276759,0.21261638374310812,0.1979416038813051,0.2290467736620789,200
Po10,W,5,0.7659008860084064,0.205008770170646,0.18996419528593605,0.22062991924123293,200
Po10,W,5,0.824437544289137,0.19703766649640364,0.18254283771384125,0.2115312510220322,200
Po10,W,5,0.8829742025698675,0.1886813012865754,0.1745485078637601,0.20339358560568965,200
Po10,W,5,0.941510860850598,0.17997039998160405,0.16622155354422466,0.19342501873258866,200
Po10,W,5,1.0000475191313294,0.17098281263690193,0.15773843786361477,0.18430826286828444,200
Po10,W,5,1.05858417741206,0.1618304009119013,0.1495040622808757,0.1754005212829304,200
Po10,W,5,1.1171208356927904,0.1526427660328743,0.14044485098632914,0.16618319390979966,200
Po10,W,5,1.175657493973521,0.14355169618882296,0.1312155597141909,0.1565439571070427,200
Po10,W,5,1.2341941522542514,0.13467847117489307,0.12295848456447225,0.1471377812732001,200
Po10,W,5,1.2927308105349828,0.12612448904297033,0.1142227801162916,0.13779023808249719,200
Po10,W,5,1.3512674688157134,0.11796484172151092,0.10675304947666923,0.12944232266023992,200
Po10,W,5,1.4098041270964439,0.11024457229831766,0.10031191067978128,0.12118266730938966,200
Po10,W,5,1.4683407853771744,0.10297792739906923,0.09392880312129831,0.1136474962957433,200
Po10,W,5,1.526877443657905,0.09615129617264417,0.08690458558449078,0.10683661838584649,200
Po10,W,5,1.5854141019386354,0.08973022997460374,0.08045501703651366,0.10022794106972945,200
Po10,W,5,1.6439507602193668,0.08366994358486117,0.07450280791624653,0.09401381080340544,200
Po10,W,5,1.7024874185000973,0.0779274288648687,0.0693715432487231,0.08795388314954972,200
Po10,W,5,1.7610240767808278,0.07247239051661722,0.06374029256044716,0.08216073570498973,200
Po10,W,5,1.8195607350615584,0.06729415286250924,0.05875595105391943,0.0766817335399375,200
Po10,W,5,1.8780973933422889,0.06240263537687429,0.05392549854925491,0.07123179286970512,200
Po10,W,5,1.9366340516230203,0.05782316988023755,0.04920244578174406,0.06583592570091683,200
Po10,W,5,1.9951707099037508,0.05358674594367269,0.045385854302635927,0.06087934656479778,200
