slug,slice,nu,cand,basis,gamma_form,solver,init,seed,loglik,aic,bic,n_params,n_iter,converged,wall_s
ALL_W_14-25_mrc2,ALL_W,8,poly4-gvarying,poly4,varying,anderson,mean,,608864.6000503607,-967741.2001007213,388523.1980367219,124995,138,True,18.698487799963914
ALL_W_14-25_mrc2,ALL_W,8,poly4-gvarying,poly4,varying,anderson,rand0,0.0,608866.2259029944,-967744.4518059888,388519.94633145444,124995,121,True,14.822847800096497
ALL_W_14-25_mrc2,ALL_W,8,poly4-gvarying,poly4,varying,anderson,rand1,1.0,608861.5146763268,-967735.0293526535,388529.3687847897,124995,113,True,14.733305500005372
ALL_W_14-25_mrc2,ALL_W,8,poly5-goff,poly5,off,anderson,mean,,604061.6761111473,-958141.3522222945,398090.494007102,124992,105,True,13.112182599958032
ALL_W_14-25_mrc2,ALL_W,8,poly5-goff,poly5,off,anderson,rand0,0.0,604060.5867843393,-958139.1735686786,398092.672660718,124992,114,True,13.496488800039515
ALL_W_14-25_mrc2,ALL_W,8,poly5-goff,poly5,off,anderson,rand1,1.0,604059.3371975264,-958136.6743950527,398095.1718343438,124992,116,True,13.396099300007336
ALL_W_14-25_mrc2,ALL_W,8,poly5-gscalar,poly5,scalar,anderson,mean,,608311.8415196403,-966639.6830392806,389603.01382613136,124993,101,True,13.48669319995679
ALL_W_14-25_mrc2,ALL_W,8,poly5-gscalar,poly5,scalar,anderson,rand0,0.0,608310.303848458,-966636.607696916,389606.08916849596,124993,124,True,15.007187100010924
ALL_W_14-25_mrc2,ALL_W,8,poly5-gscalar,poly5,scalar,anderson,rand1,1.0,608305.1900705047,-966626.3801410093,389616.3167244026,124993,98,True,11.871410900028422
ALL_W_14-25_mrc2,ALL_W,8,poly5-gvarying,poly5,varying,anderson,mean,,608982.6772904512,-967973.3545809025,388312.74482857203,124997,104,True,16.77132249996066
ALL_W_14-25_mrc2,ALL_W,8,poly5-gvarying,poly5,varying,anderson,rand0,0.0,608981.5975569456,-967971.1951138913,388314.90429558326,124997,129,True,19.092390599893406
ALL_W_14-25_mrc2,ALL_W,8,poly5-gvarying,poly5,varying,anderson,rand1,1.0,608976.9464469769,-967961.8928939537,388324.2065155208,124997,119,True,15.906002000090666
ALL_W_14-25_mrc2,ALL_W,8,poly6-goff,poly6,off,anderson,mean,,604080.7807043856,-958177.5614087712,398065.13545664074,124993,98,True,12.829374599969015
ALL_W_14-25_mrc2,ALL_W,8,poly6-goff,poly6,off,anderson,rand0,0.0,604079.6058946092,-958175.2117892185,398067.48507619346,124993,97,True,12.055053399992175
ALL_W_14-25_mrc2,ALL_W,8,poly6-goff,poly6,off,anderson,rand1,1.0,604078.4017002967,-958172.8034005933,398069.8934648186,124993,95,True,10.772556099924259
ALL_W_14-25_mrc2,ALL_W,8,poly6-gscalar,poly6,scalar,anderson,mean,,608330.66077574,-966675.3215514801,389578.2259499475,124994,128,True,16.687003200058825
ALL_W_14-25_mrc2,ALL_W,8,poly6-gscalar,poly6,scalar,anderson,rand0,0.0,608329.1123360598,-966672.2246721196,389581.322829308,124994,127,True,16.53387050004676
ALL_W_14-25_mrc2,ALL_W,8,poly6-gscalar,poly6,scalar,anderson,rand1,1.0,608323.9296527773,-966661.8593055545,389591.68819587305,124994,92,True,11.338973500067368
ALL_W_14-25_mrc2,ALL_W,8,poly6-gvarying,poly6,varying,anderson,mean,,609007.3619060521,-968018.7238121042,388289.0768694016,124999,118,True,18.634994699968956
