slug,solver,nu,cand,basis,gamma_form,fold,train_loglik,heldout_logdens,heldout_per_cell,heldout_rmse,n_test,n_orphan,n_iter
Po10_W_14-25_mrc2,anderson,8,poly6-gvarying,poly6,varying,2,79854.45775244271,12028.423586699588,0.9712090098263696,0.0817947213466328,12385,0,137
Po10_W_14-25_mrc2,anderson,inf,poly6-gvarying,poly6,varying,3,74677.66075794141,10937.850305149746,0.8812318969666247,0.08036882697378323,12412,0,13
Po10_W_14-25_mrc2,anderson,8,poly6-gvarying,poly6,varying,3,79608.95154938834,12334.752509258364,0.9937763865016407,0.08099780228896339,12412,0,207
Po10_W_14-25_mrc2,anderson,inf,poly6-gvarying,poly6,varying,4,75210.90902802665,9972.077458324698,0.8047189685542849,0.08255746869365647,12392,0,13
Po10_W_14-25_mrc2,anderson,8,poly6-gvarying,poly6,varying,4,80184.02264152573,11589.071425575683,0.9352058929612398,0.08372683544362516,12392,0,190
Po10_W_14-25_mrc2,anderson,inf,spline3-gscalar,spline3,scalar,0,75075.40928619321,10294.71235773348,0.8307547093070917,0.08179700477584922,12392,0,10
Po10_W_14-25_mrc2,anderson,8,spline3-gscalar,spline3,scalar,0,79945.73371067588,12050.697138460097,0.9724578065251853,0.08174026512422775,12392,0,169
Po10_W_14-25_mrc2,anderson,inf,spline3-gscalar,spline3,scalar,1,74947.80433740962,10506.709293259932,0.8524021818318945,0.08125896000664343,12326,0,10
Po10_W_14-25_mrc2,anderson,8,spline3-gscalar,spline3,scalar,1,79767.46220675315,12180.011663848087,0.9881560655401661,0.08130762573545551,12326,0,188
Po10_W_14-25_mrc2,anderson,inf,spline3-gscalar,spline3,scalar,2,74868.59587947649,10677.924535319948,0.8621658890044366,0.08090681768301226,12385,0,10
Po10_W_14-25_mrc2,anderson,8,spline3-gscalar,spline3,scalar,2,79800.29269735313,12122.816984394503,0.9788306002740819,0.08132102702173441,12385,0,155
Po10_W_14-25_mrc2,anderson,inf,spline3-gscalar,spline3,scalar,3,74626.60871980837,10963.50150556808,0.8832985421824106,0.08034116553505165,12412,0,10
Po10_W_14-25_mrc2,anderson,8,spline3-gscalar,spline3,scalar,3,79543.7541705302,12411.043798105151,0.9999229614973535,0.0805428125836653,12412,0,153
Po10_W_14-25_mrc2,anderson,inf,spline3-gscalar,spline3,scalar,4,75166.99802943162,9979.701766411032,0.8053342290518909,0.08257958946171608,12392,0,10
Po10_W_14-25_mrc2,anderson,8,spline3-gscalar,spline3,scalar,4,80127.4416435103,11736.133998673204,0.9470734343667854,0.0826768040555942,12392,0,130
Po10_W_14-25_mrc2,anderson,inf,spline3-gvarying,spline3,varying,0,75086.99237454066,10298.045478847038,0.8310236829282632,0.08177666354733645,12392,0,11
Po10_W_14-25_mrc2,anderson,8,spline3-gvarying,spline3,varying,0,79958.84875662484,12008.224915063589,0.9690304159993213,0.08208322807721888,12392,0,185
Po10_W_14-25_mrc2,anderson,inf,spline3-gvarying,spline3,varying,1,74961.62623806935,10503.19540874423,0.8521171027700982,0.0812560650357021,12326,0,11
Po10_W_14-25_mrc2,anderson,8,spline3-gvarying,spline3,varying,1,79786.43912071432,12181.46023936826,0.9882735874872838,0.08131205430721052,12326,0,227
Po10_W_14-25_mrc2,anderson,inf,spline3-gvarying,spline3,varying,2,74881.80377324554,10674.698329349749,0.8619053959910981,0.08090378589500082,12385,0,11
Po10_W_14-25_mrc2,anderson,8,spline3-gvarying,spline3,varying,2,79818.27446135682,12130.223236328482,0.9794286020450934,0.08130071022343402,12385,0,174
Po10_W_14-25_mrc2,anderson,inf,spline3-gvarying,spline3,varying,3,74642.76976096065,10956.38959592596,0.8827255555853981,0.08034705424622875,12412,0,11
