slug,slice,nu,cand,basis,gamma_form,solver,init,seed,loglik,aic,bic,n_params,n_iter,converged,wall_s
Po10_M_14-25_mrc2,Po10_M,8,spline5-gvarying,spline5,varying,anderson,rand1,1.0,169534.7095311613,-274505.4190623226,38882.88255701645,32283,108,True,6.5274983999552205
Po10_M_14-25_mrc2,Po10_M,8,spline6-goff,spline6,off,anderson,mean,,166063.86694135773,-267569.73388271546,45789.444234211755,32280,104,True,5.3951719999313354
Po10_M_14-25_mrc2,Po10_M,8,spline6-goff,spline6,off,anderson,rand0,0.0,166064.07172070147,-267570.14344140294,45789.03467552428,32280,83,True,4.033867000020109
Po10_M_14-25_mrc2,Po10_M,8,spline6-goff,spline6,off,anderson,rand1,1.0,166063.9737325026,-267569.9474650052,45789.230651922,32280,74,True,3.9475322000216693
Po10_M_14-25_mrc2,Po10_M,8,spline6-gscalar,spline6,scalar,anderson,mean,,169474.3923895067,-274388.7847790134,38980.10117205104,32281,69,True,3.910806900006719
Po10_M_14-25_mrc2,Po10_M,8,spline6-gscalar,spline6,scalar,anderson,rand0,0.0,169476.00948844198,-274392.01897688396,38976.866974180506,32281,66,True,3.838648200035095
Po10_M_14-25_mrc2,Po10_M,8,spline6-gscalar,spline6,scalar,anderson,rand1,1.0,169474.5159315818,-274389.0318631636,38979.854087900894,32281,68,True,3.512446300010197
Po10_M_14-25_mrc2,Po10_M,8,spline6-gvarying,spline6,varying,anderson,mean,,169537.32607773246,-274506.6521554649,38901.06513214862,32285,71,True,7.131995400064625
Po10_M_14-25_mrc2,Po10_M,8,spline6-gvarying,spline6,varying,anderson,rand0,0.0,169539.05970770784,-274510.1194154157,38897.59787219786,32285,69,True,7.355044099967927
Po10_M_14-25_mrc2,Po10_M,8,spline6-gvarying,spline6,varying,anderson,rand1,1.0,169537.44385887927,-274506.88771775854,38900.82956985501,32285,80,True,7.7998932000482455
